f1,f2,f3,f4,f5,f6,f7,f8,m_or_b
2,3,11,6,4,3,4,2,0
1,1,0,2,0,0,0,0,0
3,10,4,7,8,7,4,26,0
3,5,8,2,8,7,6,23,0
2,2,2,2,3,3,3,7,0
2,1,5,2,3,2,2,11,0
6,10,4,2,9,8,7,7,0
2,5,7,5,6,5,4,34,0
1,0,1,2,2,2,0,0,0
4,5,5,2,10,9,6,40,0
3,2,1,2,3,2,3,13,0
6,26,15,8,14,13,5,36,0
1,0,1,2,1,1,0,0,0
2,8,3,6,7,6,7,10,0
5,3,15,2,1,1,3,11,0
4,4,1,2,4,4,3,6,0
6,5,8,2,9,8,5,55,0
2,1,2,5,4,3,6,14,0
1,1,7,5,5,4,3,13,0
4,9,10,6,9,8,9,45,0
2,16,6,4,6,5,10,19,1
4,3,1,2,5,4,1,9,0
1,3,11,2,8,7,6,15,0
1,1,2,2,1,1,0,6,0
1,35,40,17,15,14,7,16,0
1,1,6,4,2,1,1,0,0
2,16,22,15,9,8,8,11,0
2,2,2,2,3,2,3,6,0
2,2,3,2,3,2,3,8,0
1,1,1,2,9,8,8,11,0
2,5,6,2,5,4,8,26,0
8,12,23,9,9,8,10,129,0
3,4,8,3,10,9,9,9,0
3,5,13,3,10,9,9,9,0
6,10,7,2,9,8,8,45,0
3,3,3,2,4,3,2,11,0
3,4,2,2,10,9,7,22,0
0,8,4,2,5,4,3,41,0
4,3,7,4,3,2,2,11,0
1,2,1,2,3,2,3,8,0
1,3,5,2,6,5,7,46,0
1,3,2,2,7,6,7,12,0
2,5,2,2,6,5,2,3,0
1,1,3,2,1,1,2,13,0
1,2,1,2,2,2,1,2,0
4,8,5,2,6,5,5,13,0
2,1,5,2,4,3,2,13,0
7,12,6,4,8,7,9,68,0
4,11,8,7,9,8,6,6,0
2,2,1,2,1,1,1,0,0
3,8,2,3,5,4,7,4,0
1,1,2,2,12,11,6,15,0
1,2,1,3,3,2,4,6,0
1,1,1,2,1,1,0,2,0
1,3,3,2,4,3,2,11,0
5,8,3,2,7,6,6,20,0
8,9,7,4,8,7,3,11,0
2,3,5,2,5,4,4,11,0
2,2,1,2,3,2,2,19,0
3,8,8,5,9,8,3,20,0
5,5,3,2,8,7,5,17,0
2,2,1,2,3,2,3,6,0
2,2,1,2,3,2,3,6,0
2,0,1,2,2,1,2,0,0
6,9,5,2,9,8,6,74,0
10,12,2,3,7,7,6,2,0
1,4,1,2,7,6,6,12,0
1,7,2,5,6,5,4,0,0
6,9,7,2,9,8,11,64,0
1,7,3,2,6,5,5,26,0
2,1,2,3,8,8,7,0,0
1,2,1,2,2,2,1,5,0
2,3,2,2,1,1,1,0,0
1,1,3,2,1,1,2,2,0
2,16,13,8,10,9,9,17,1
4,4,1,2,4,4,1,2,0
2,3,5,2,5,4,4,16,0
2,2,8,2,5,4,2,11,0
5,14,18,5,9,8,4,6,0
2,1,3,2,3,2,3,13,0
1,0,2,2,0,0,1,3,0
1,0,1,3,0,0,0,0,0
5,8,13,4,7,6,7,33,0
5,4,1,2,4,3,4,26,0
3,6,5,3,11,10,9,27,0
8,12,23,9,9,8,10,129,0
1,5,4,4,5,4,2,0,0
2,4,5,2,5,4,5,20,0
3,2,1,2,3,2,1,11,0
1,3,2,3,2,2,3,0,0
4,5,1,2,10,9,3,0,0
2,2,1,2,6,5,3,19,0
2,6,31,11,11,10,7,70,0
2,4,11,2,5,4,2,45,0
2,3,4,2,4,3,4,11,0
3,4,13,2,2,1,6,2,0
8,9,4,6,8,7,3,12,0
4,3,4,2,3,2,2,11,0
2,2,8,2,6,5,7,30,0
3,7,1,2,4,3,5,23,0
1,3,2,3,4,3,2,19,0
4,4,1,2,4,3,3,16,0
8,20,16,4,12,11,8,50,0
4,3,5,2,7,6,6,0,0
4,3,3,2,3,2,5,14,0
6,19,7,7,11,10,8,105,0
4,3,8,2,4,3,3,13,0
2,2,1,2,10,9,7,6,0
1,1,6,5,1,1,4,0,0
4,6,12,4,4,3,3,12,0
5,9,3,2,10,9,8,52,0
2,3,1,2,4,3,3,6,0
1,4,1,3,3,3,2,4,0
3,5,13,3,10,9,9,9,0
3,8,13,3,5,4,9,40,0
3,3,3,2,7,6,8,50,0
2,9,27,6,9,8,8,38,0
1,5,5,5,5,4,3,0,0
4,3,3,2,5,4,2,11,0
1,6,1,4,4,3,3,15,0
4,8,5,2,7,6,8,50,0
5,8,4,2,8,7,7,56,0
1,0,0,3,0,0,0,2,0
2,4,7,2,4,4,3,5,0
1,3,6,2,4,3,4,11,0
2,5,1,2,8,7,7,9,0
3,9,8,4,12,11,10,28,1
4,7,1,3,4,3,3,7,0
2,1,1,2,1,1,1,30,0
3,7,5,6,6,6,4,6,0
2,0,1,2,0,0,0,2,0
3,4,2,2,4,3,4,21,0
2,7,3,5,5,4,8,81,0
5,11,13,3,10,9,8,18,0
1,0,1,2,0,0,1,0,0
2,2,3,2,7,6,6,29,0
3,3,4,2,4,3,4,11,0
4,0,0,2,1,1,2,4,0
1,1,1,2,1,1,0,8,0
2,6,1,2,7,6,4,18,0
1,1,1,1,2,2,1,12,0
1,10,14,7,12,11,11,53,0
1,2,2,2,4,3,4,19,0
8,7,15,6,6,5,8,44,0
4,4,2,2,4,3,3,8,0
4,4,3,2,3,2,2,11,0
4,5,2,5,5,4,4,31,0
2,4,1,2,6,5,6,2,0
5,10,4,5,12,11,4,0,0
6,8,14,3,5,5,2,2,0
2,5,30,5,3,2,4,2,0
3,1,2,2,2,2,1,0,0
2,2,2,2,4,3,3,16,0
1,0,4,2,2,1,5,0,0
1,2,1,2,5,4,5,0,0
1,2,4,6,4,3,2,15,0
1,2,1,2,3,2,3,8,0
1,2,2,2,2,2,1,0,0
1,1,2,2,1,1,0,3,0
2,0,1,2,0,0,0,0,0
1,0,1,2,0,0,0,0,0
2,3,2,2,4,3,2,13,0
2,3,1,2,6,5,4,6,0
1,1,74,2,1,1,1,6,0
2,4,12,4,8,7,6,25,0
2,4,1,2,5,4,4,11,0
2,4,8,2,7,6,9,44,0
2,3,3,2,4,3,2,19,0
2,2,1,2,2,2,1,2,0
2,3,1,2,4,3,3,6,0
7,7,14,2,5,4,4,57,0
3,3,5,2,3,3,3,0,0
1,1,1,6,0,0,3,0,0
1,0,2,2,0,0,1,0,0
6,7,59,2,3,3,5,57,0
2,1,1,2,1,1,1,4,0
1,2,1,2,3,2,3,6,0
4,3,6,2,3,2,3,11,0
1,7,6,10,5,4,4,8,0
2,2,6,2,3,2,1,2,0
1,2,0,0,3,2,2,19,0
1,3,2,2,7,6,7,12,0
5,10,13,4,12,11,12,98,1
3,5,13,3,10,9,9,9,0
4,7,1,2,10,9,9,59,0
1,2,2,2,5,4,6,33,0
3,7,1,2,4,3,5,23,0
2,5,6,2,8,7,5,33,0
1,3,13,30,4,3,3,0,0
6,5,1,2,3,2,6,43,0
2,4,5,2,10,9,6,14,0
2,4,2,2,4,3,5,6,0
1,6,3,2,6,5,4,11,0
2,3,1,2,4,3,3,8,0
3,6,5,6,7,6,6,66,0
4,9,1,2,9,8,7,0,0
5,8,4,4,11,10,7,0,0
2,7,4,2,8,7,8,8,0
5,13,29,5,10,9,7,0,0
4,5,7,2,14,13,14,162,0
5,6,2,2,8,7,7,6,0
1,1,3,2,0,0,0,0,0
4,4,2,4,5,4,5,19,0
1,5,6,4,6,5,4,6,0
4,3,2,2,3,2,4,9,0
4,7,9,2,11,10,9,16,0
1,7,13,2,5,4,3,14,0
5,6,2,2,8,7,7,6,0
2,4,5,3,2,2,3,2,0
3,6,2,2,8,7,5,20,0
2,3,1,2,2,1,0,0,0
1,1,3,2,2,1,3,0,0
1,0,1,2,1,0,2,9,0
4,12,1,2,3,3,5,18,0
1,1,3,2,4,3,2,11,0
6,15,17,28,12,11,11,34,0
5,7,1,2,5,4,7,25,0
2,2,2,2,3,2,1,2,0
3,5,13,3,10,9,9,9,0
6,10,32,5,8,7,7,55,0
4,6,3,3,6,5,3,6,0
1,5,4,3,6,5,2,13,0
1,0,4,2,1,0,1,0,0
3,5,1,2,5,4,3,6,0
2,3,1,4,2,2,1,3,0
1,5,3,3,4,3,7,7,0
5,11,11,7,9,8,4,31,0
1,0,1,2,0,0,0,0,0
2,2,9,5,1,1,2,0,0
3,11,15,9,8,7,12,2,0
3,8,2,4,8,7,8,62,0
3,7,5,2,2,2,5,2,1
2,2,1,2,9,8,8,43,0
1,0,9,2,1,1,2,4,0
2,5,1,2,5,4,7,38,0
1,5,1,2,4,3,3,6,0
1,0,11,3,0,0,1,0,0
1,0,3,2,0,0,1,0,0
1,5,5,5,5,4,2,0,0
6,9,24,2,6,5,6,2,0
7,4,1,2,4,4,2,5,0
1,2,1,2,4,3,3,8,0
6,6,10,2,6,5,6,6,0
2,5,12,9,3,2,4,0,0
1,0,1,2,1,0,1,10,0
2,1,1,2,2,1,1,4,0
2,1,1,2,3,2,3,11,0
1,2,2,2,4,3,4,6,0
1,1,3,2,3,2,2,13,0
1,1,3,4,1,1,1,0,0
1,5,1,2,6,5,3,7,0
2,3,10,3,4,3,4,0,0
2,6,5,2,8,7,4,17,0
5,5,1,2,3,3,1,0,0
2,2,1,2,3,2,3,8,0
4,7,5,2,10,9,6,42,0
2,4,9,6,5,4,7,0,0
7,9,5,5,4,3,3,33,0
1,3,5,4,5,4,6,6,0
1,2,5,2,3,2,2,12,0
2,8,21,5,11,10,8,23,0
1,0,1,2,0,0,0,0,0
5,5,22,2,3,3,4,32,0
3,4,2,2,4,3,4,3,0
2,3,2,2,4,4,2,0,0
1,0,1,2,1,1,1,0,0
1,4,1,3,3,2,2,13,0
2,3,2,2,5,4,7,55,0
3,2,6,4,5,4,4,59,0
4,5,5,2,6,5,7,37,0
1,1,2,2,2,2,1,0,0
1,1,3,3,1,1,3,8,0
7,15,7,2,8,7,4,15,0
2,1,9,2,3,2,3,11,0
2,3,1,2,2,2,1,0,0
3,6,8,5,7,6,4,19,0
2,4,3,2,8,7,7,12,0
3,5,1,2,0,0,1,0,0
5,6,3,2,4,3,3,11,0
2,4,8,2,6,5,2,4,0
2,0,1,2,0,0,0,0,0
4,5,17,2,4,3,6,16,0
2,1,2,2,1,1,2,0,1
5,4,5,2,3,2,2,21,0
2,1,2,2,3,2,2,11,0
3,2,4,2,1,1,1,0,0
1,4,7,3,7,6,7,49,0
2,3,1,2,4,3,4,6,0
2,6,5,8,5,4,4,29,0
7,20,12,20,13,12,5,382,0
2,6,2,2,11,10,6,36,0
2,2,1,2,1,1,2,2,0
6,9,20,2,6,5,6,71,0
4,10,4,2,6,5,6,6,0
4,7,16,7,4,3,5,20,0
4,2,1,2,2,2,1,2,0
1,0,1,0,0,0,0,0,0
3,5,2,2,5,4,5,2,0
1,0,1,3,0,0,0,0,0
4,18,12,11,4,3,4,6,1
5,19,5,5,10,9,8,11,1
1,10,7,4,9,8,6,3,0
1,2,1,2,3,2,2,12,0
1,2,1,2,4,3,2,19,0
3,3,3,3,4,3,5,15,0
6,10,32,5,8,7,7,55,0
8,18,22,8,12,11,7,8,0
2,0,1,2,0,0,1,0,0
1,1,1,3,0,0,0,0,0
5,26,9,4,10,9,7,31,1
2,9,6,7,5,4,3,0,1
2,4,1,2,6,5,6,31,0
1,0,1,2,0,0,0,0,0
5,6,20,5,4,3,5,12,0
3,10,10,8,8,7,2,3,0
2,5,7,2,6,5,8,28,0
1,1,1,2,1,1,0,6,0
3,5,1,2,4,3,4,6,0
5,10,4,2,7,6,6,2,0
1,3,2,2,3,3,2,0,0
2,1,8,2,10,9,9,8,0
1,0,1,3,0,0,2,4,0
1,0,1,2,0,0,0,2,0
8,9,6,5,8,7,5,6,0
2,3,2,2,2,2,2,0,0
1,0,1,0,0,0,0,0,0
1,2,7,3,4,3,1,39,0
2,4,1,2,6,5,8,9,0
1,2,18,2,2,1,4,59,0
5,7,21,6,15,14,15,138,0
2,1,2,2,1,1,1,0,0
2,3,3,2,5,4,3,4,0
1,0,1,2,1,1,1,0,0
1,5,1,2,6,5,7,17,0
1,0,67,2,2,2,3,8,0
2,1,1,2,3,2,4,5,0
1,3,4,3,4,3,3,21,0
1,5,4,5,5,4,1,2,0
2,9,6,7,5,4,3,0,1
2,0,1,2,1,1,0,0,0
1,7,2,5,6,5,4,0,0
2,1,3,2,4,3,3,13,0
4,29,10,7,14,13,11,53,0
2,2,5,2,4,3,2,12,0
1,1,3,2,3,2,3,16,0
3,5,2,2,5,4,4,6,0
5,25,11,4,11,10,6,25,1
5,20,7,10,7,6,6,2,1
1,1,5,2,3,2,2,14,0
7,15,95,9,8,7,8,56,0
5,9,2,2,8,7,8,21,0
2,0,1,2,0,0,0,0,0
2,4,1,2,4,3,4,0,1
5,5,44,3,5,4,2,41,0
1,4,3,2,4,3,3,14,0
3,4,5,4,4,3,3,14,0
0,5,1,2,8,7,9,28,0
5,4,8,2,4,3,4,49,0
3,1,4,2,1,1,1,0,0
2,2,7,2,7,6,5,13,0
6,12,19,4,7,6,8,7,0
1,7,2,5,6,5,4,0,0
5,13,10,3,7,6,8,28,0
3,3,5,5,3,2,4,52,0
2,1,22,5,3,2,5,51,0
3,7,7,5,10,9,10,11,1
4,3,1,2,4,3,2,19,0
1,0,4,2,1,0,0,0,0
2,2,3,2,3,2,2,20,0
1,1,2,2,0,0,1,8,0
2,1,2,2,1,1,0,3,0
1,0,1,2,1,0,1,2,0
2,7,4,2,7,6,5,26,0
2,1,10,2,4,3,3,12,0
1,3,3,2,4,3,3,11,0
4,7,5,2,10,9,6,42,0
2,5,5,4,6,5,6,4,0
1,2,2,2,3,2,3,6,0
1,0,1,2,0,0,0,0,0
2,2,1,3,4,3,3,19,0
2,2,3,2,4,3,2,11,0
3,2,16,2,3,2,4,14,0
2,2,7,2,4,3,2,11,0
7,13,16,11,7,6,10,26,0
2,1,6,2,1,1,2,0,0
2,4,1,2,5,4,5,6,0
1,1,0,2,2,1,0,2,0
2,3,33,8,9,8,7,4542,0
3,3,2,2,6,5,6,17,0
1,1,2,4,1,1,1,0,0
6,7,1,2,8,7,3,4,0
2,0,1,2,0,0,0,0,0
1,2,12,18,3,2,2,7,0
1,0,1,2,0,0,0,0,0
1,2,1,2,5,4,2,6,0
1,4,1,2,5,4,3,8,0
1,2,5,2,3,2,3,16,0
4,21,22,10,12,11,7,2,0
1,3,6,2,3,2,2,13,0
1,1,2,2,1,1,0,0,0
2,4,1,3,4,3,5,35,0
2,2,21,2,4,3,2,30,0
2,4,6,2,10,9,7,18,0
2,0,1,2,0,0,0,0,0
2,2,2,2,4,3,4,21,0
2,2,1,2,3,2,2,19,0
6,7,1,2,4,3,8,17,0
8,22,32,14,16,15,10,36,0
1,0,1,2,0,0,0,2,0
1,2,2,2,4,3,3,26,0
1,3,2,2,7,6,7,12,0
4,2,3,2,3,2,2,11,0
5,7,5,2,10,9,7,45,0
4,4,1,2,5,4,3,31,0
3,5,4,5,4,3,4,15,0
2,4,3,6,7,6,5,12,0
1,1,1,2,1,0,3,0,0
1,1,2,2,4,3,2,11,0
1,5,1,2,4,3,4,6,0
2,7,4,2,7,6,5,26,0
2,2,1,2,4,3,2,11,0
2,3,2,2,3,2,1,8,0
1,3,1,2,6,5,2,9,0
1,1,1,2,1,1,0,11,0
4,13,10,4,9,8,9,44,1
1,5,4,4,5,4,2,0,0
7,12,104,6,8,7,8,41,0
10,13,2,3,9,8,7,30,0
2,5,11,6,7,6,24,65,0
2,5,13,2,6,5,8,35,0
6,9,24,2,5,4,6,2,0
4,3,1,2,4,3,3,13,0
3,6,10,4,7,6,11,77,0
1,2,1,2,4,3,3,16,0
2,6,3,2,12,11,6,13,0
1,1,3,2,2,2,2,0,0
5,6,2,2,7,6,5,24,0
1,5,1,2,7,6,6,15,0
3,5,13,3,10,9,9,9,0
5,7,8,2,7,6,6,68,0
2,7,4,2,7,6,5,26,0
6,8,10,2,5,4,2,20,0
4,8,4,8,7,6,7,6,1
6,5,1,5,6,5,3,49,0
1,1,4,2,2,1,3,14,0
1,1,5,5,2,1,2,0,0
4,19,6,5,1,1,0,0,1
4,6,1,2,4,3,3,12,0
10,17,11,5,11,10,5,13,0
3,6,1,2,5,4,4,18,0
7,8,2,2,4,3,5,56,0
2,8,6,5,6,5,3,19,0
2,12,8,4,8,7,6,4,1
1,4,8,2,5,4,4,11,0
8,15,22,5,6,5,6,38,0
4,5,5,4,4,3,5,11,0
1,1,1,2,1,1,0,2,0
1,5,1,2,7,6,6,15,0
2,12,8,4,8,7,6,4,1
1,3,4,3,4,3,3,4,0
2,2,1,2,9,8,7,0,0
1,9,11,5,9,8,6,15,0
2,0,3,2,0,0,1,2,0
1,1,7,5,5,4,3,13,0
5,6,9,8,11,10,9,52,0
1,5,2,2,5,4,1,5,0
4,3,7,2,3,2,2,11,0
6,16,21,8,13,12,9,248,0
1,5,8,2,4,3,5,6,0
3,3,14,3,3,3,2,2,0
9,12,5,3,8,7,12,20,0
3,5,2,2,4,3,4,21,0
2,1,7,3,4,3,2,11,0
4,3,4,3,5,4,5,13,0
4,5,6,4,7,6,4,11,0
7,13,8,4,9,8,8,46,0
2,1,6,2,4,3,2,11,0
2,18,14,8,14,13,7,10,0
4,8,16,2,5,4,5,15,0
4,3,5,2,5,4,2,11,0
5,19,20,9,20,19,11,18,0
2,7,7,3,6,5,6,11,0
6,9,6,2,10,9,11,83,0
1,0,5,2,0,0,2,0,0
1,5,3,4,4,3,1,2,0
2,1,1,2,1,1,1,0,0
1,1,8,3,2,2,1,4,0
3,3,1,2,2,2,5,2,0
3,2,1,2,2,2,2,7,0
1,2,1,2,3,2,4,11,0
2,2,1,2,4,3,4,6,0
1,1,2,2,5,4,2,11,0
5,6,12,4,4,4,6,8,0
2,2,1,2,4,3,1,11,0
8,12,23,9,9,8,10,129,0
3,4,2,2,4,4,1,0,0
6,9,24,2,5,4,6,2,0
2,9,6,7,5,4,3,0,1
1,1,1,2,9,9,7,0,0
4,7,5,2,10,9,6,43,0
1,0,1,2,0,0,0,0,0
2,7,4,2,7,6,5,26,0
4,4,4,2,3,2,2,15,0
1,2,1,2,3,2,2,19,0
4,4,3,4,3,2,1,2,0
2,3,8,5,7,6,7,5,0
1,5,1,2,7,6,6,15,0
5,7,8,2,7,6,6,68,0
2,5,6,3,5,4,6,10,0
2,2,2,2,3,3,2,2,0
2,9,6,7,5,4,3,0,1
6,11,4,4,6,5,6,3,1
6,6,53,2,6,5,6,10,0
1,1,1,2,1,1,1,15,0
1,5,6,2,7,6,9,28,0
9,8,3,4,6,5,6,20,0
4,7,4,4,10,9,7,4,0
6,8,7,2,8,7,11,15,1
2,0,1,2,0,0,0,0,0
1,3,5,3,3,2,2,2,0
4,3,6,2,3,2,3,11,0
5,11,8,2,7,6,5,6,0
2,6,8,2,7,6,9,14,0
2,2,5,2,3,2,2,16,0
1,1,1,2,1,1,0,2,0
3,5,13,3,10,9,9,9,0
1,6,5,2,10,9,9,7,0
1,1,4,2,4,3,2,11,0
1,2,1,2,13,12,8,40,0
1,4,6,2,10,9,3,0,0
1,3,10,5,8,7,6,36,0
1,0,1,2,0,0,0,3,0
3,5,1,2,5,4,4,6,0
6,11,4,4,6,5,6,3,1
1,1,1,2,1,1,0,0,0
1,2,1,2,1,1,0,2,0
6,8,12,15,6,5,7,90,0
1,5,5,5,5,4,2,0,0
1,1,2,2,5,4,6,14,0
6,18,6,2,9,8,7,2,0
1,4,3,2,10,9,7,18,0
1,2,3,2,3,2,3,6,0
5,15,63,13,14,13,11,76,0
1,0,0,0,0,0,3,3,0
3,9,12,6,7,6,82,36,0
1,0,1,2,0,0,0,2,0
4,4,18,5,6,5,5,49,0
1,1,2,0,2,1,0,5,0
4,7,4,2,4,3,3,25,0
2,2,1,2,2,2,2,0,0
4,4,1,2,4,3,5,2,0
1,3,2,1,4,3,2,3,0
6,10,1,4,9,8,5,23,0
1,2,2,6,3,3,3,4,0
6,8,2,2,8,7,4,25,0
2,7,4,2,7,6,5,26,0
5,12,10,5,10,9,5,9,0
1,1,3,6,2,1,3,4,0
5,7,3,2,6,5,6,14,0
1,0,1,2,0,0,0,2,0
2,4,4,3,4,3,3,29,0
1,5,17,8,7,6,6,36,0
1,0,1,2,0,0,1,0,0
5,7,4,2,5,5,2,4,0
3,2,3,2,1,1,1,0,0
9,8,3,4,10,9,9,15,0
2,9,4,4,4,3,3,5,1
2,1,1,2,1,1,1,0,0
6,8,1,2,4,3,3,20,0
1,0,0,3,0,0,0,2,0
5,7,3,2,8,7,9,10,0
2,2,1,2,6,5,4,6,0
1,3,7,2,4,3,4,6,0
1,1,1,2,1,1,0,2,0
5,3,3,2,3,2,1,13,0
2,1,2,2,1,1,0,3,0
1,1,4,2,0,0,0,0,0
9,10,4,7,7,6,6,52,0
2,6,1,2,9,9,7,0,0
4,3,9,2,4,3,7,7,0
1,1,1,2,1,1,0,2,0
2,5,1,2,5,4,7,38,0
6,10,37,5,7,6,7,63,0
2,6,5,2,8,7,4,17,0
1,5,6,3,5,4,5,3,0
1,4,2,2,3,2,2,21,0
3,3,3,3,3,3,1,0,0
1,2,2,4,5,4,6,2,0
4,7,3,4,6,5,4,8,0
3,4,11,2,6,5,6,13,0
6,9,1,2,13,12,8,40,0
5,8,1,2,16,15,11,58,0
2,6,12,4,10,9,7,18,0
6,9,6,2,7,6,6,8,0
2,2,3,2,6,5,10,33,0
2,2,3,2,6,5,4,11,0
2,4,13,2,9,8,9,78,0
8,13,11,7,8,7,8,91,0
2,4,1,2,3,2,3,31,0
6,5,8,2,9,8,5,55,0
1,2,3,3,5,4,4,6,0
2,1,3,2,3,2,3,14,0
2,3,1,2,7,6,5,15,0
1,5,2,2,13,12,8,22,0
2,3,11,6,4,3,4,2,0
1,5,16,15,3,2,82,2,0
4,8,23,6,6,5,2,60,0
4,3,5,2,3,2,2,11,0
6,5,8,2,9,8,5,55,0
2,0,1,2,2,1,5,11,0
1,5,2,2,9,8,8,13,0
1,0,2,0,0,0,0,0,0
6,7,3,2,10,9,11,39,0
4,7,3,4,7,6,5,4,0
1,1,1,2,1,1,0,0,0
1,4,1,4,10,9,8,11,0
6,5,18,2,4,3,1,59,0
1,2,1,2,1,1,0,2,0
1,2,5,3,4,3,4,23,0
3,5,3,2,5,4,4,6,0
5,8,1,2,8,7,8,18,0
2,3,1,2,5,4,7,53,0
2,5,30,5,3,2,4,2,0
1,3,1,2,9,9,5,0,0
8,12,6,2,7,6,6,23,1
5,11,25,5,10,9,7,0,0
5,18,11,3,8,7,6,10,1
1,9,5,2,10,9,7,28,0
1,0,1,2,0,0,0,0,0
2,2,5,2,3,2,3,10,0
5,4,6,2,5,4,1,0,0
1,3,3,2,3,2,2,13,0
4,3,1,2,3,2,1,10,0
2,5,1,2,7,6,3,6,0
4,3,4,2,4,3,5,20,0
7,7,41,2,9,8,8,48,0
1,3,4,2,3,2,1,9,0
1,0,3,4,0,0,1,0,0
4,6,2,2,7,6,3,6,0
1,4,1,2,4,4,6,4,0
2,5,27,6,7,6,6,46,0
1,3,3,4,2,2,5,7,0
2,5,2,4,4,4,2,0,0
1,1,3,2,3,2,2,11,0
2,2,3,2,7,6,6,29,0
5,6,2,5,6,5,3,31,0
4,3,14,3,3,2,4,21,0
1,3,2,2,4,3,4,6,0
2,1,1,2,1,1,1,0,0
1,2,1,2,2,2,1,3,0
1,2,1,3,5,4,7,17,0
6,9,24,2,5,4,6,2,0
1,0,1,2,1,1,0,0,0
4,3,4,2,3,2,2,11,0
2,0,4,3,6,5,6,7,0
2,2,2,2,4,3,3,16,0
1,0,4,0,0,0,1,2,0
7,12,104,6,8,7,8,41,0
6,8,3,2,9,8,9,31,0
1,3,8,3,4,3,5,80,0
2,2,1,2,3,2,3,6,0
2,1,2,2,2,2,0,2,0
5,14,19,5,9,8,9,39,0
1,1,1,2,1,1,0,0,0
1,1,1,2,4,3,3,11,0
2,2,3,4,3,2,3,2,0
1,3,6,5,2,2,5,8,0
6,16,18,4,12,11,9,55,0
1,1,1,2,1,1,0,2,0
2,2,15,2,3,2,3,46,0
5,6,37,2,5,4,6,35,0
3,4,7,2,10,9,10,48,0
2,3,2,4,3,3,2,0,0
1,4,3,3,6,5,1,2,0
2,0,1,2,2,1,0,0,0
3,2,4,2,4,3,3,11,0
3,2,21,2,3,2,2,11,0
7,5,8,2,4,3,4,6,0
1,2,3,2,4,3,3,11,0
3,5,13,3,10,9,9,9,0
2,4,5,2,6,5,10,9,0
3,5,6,10,5,4,5,2,0
2,4,1,2,3,2,1,0,0
7,12,3,4,6,6,6,5,1
1,0,1,2,0,0,0,0,0
2,2,1,2,3,2,2,21,0
10,15,13,3,10,9,9,9,0
1,1,2,3,4,3,2,9,0
1,5,3,4,6,5,6,21,0
1,1,3,2,1,0,3,0,0
4,6,3,2,5,4,3,6,0
2,7,33,5,6,5,7,65,0
1,2,1,2,3,2,4,2,0
2,2,2,2,3,2,4,11,0
3,4,7,3,5,4,5,16,0
1,0,2,2,1,1,0,3,0
1,3,1,2,3,2,4,6,0
3,5,6,2,5,4,3,6,0
1,0,1,2,0,0,0,0,0
1,0,1,2,0,0,0,0,0
1,3,2,2,2,2,2,0,0
1,4,2,3,4,3,5,16,0
4,5,2,2,7,6,7,41,0
1,1,3,3,2,1,1,0,0
2,2,1,2,1,1,3,2,0
7,12,21,21,5,4,5,32,0
2,0,1,2,0,0,1,0,0
4,4,1,2,2,2,2,0,0
2,1,1,2,0,0,2,2,0
2,10,6,7,7,6,3,2,1
5,6,4,2,10,9,8,27,0
8,11,18,2,12,11,13,94,0
4,3,4,2,4,3,3,13,0
4,6,1,2,9,9,7,0,0
3,10,9,3,10,9,13,35,0
1,3,2,3,4,3,2,19,0
1,5,9,4,9,8,9,120,0
1,1,1,2,3,2,2,9,0
3,3,21,7,5,4,2,12,0
7,15,95,9,8,7,8,56,0
1,0,1,2,0,0,0,0,0
1,1,1,2,3,2,2,11,0
1,1,10,2,1,1,4,397,0
2,9,1,2,9,8,7,11,0
2,1,1,2,1,1,0,0,0
3,4,1,5,5,5,4,58,0
1,2,1,2,10,9,8,38,0
3,2,1,2,2,2,3,3,0
2,2,1,2,9,8,7,0,0
6,14,8,2,9,8,6,20,0
4,3,4,2,3,2,2,11,0
2,5,7,2,12,11,7,28,0
1,2,1,2,2,2,1,2,0
3,9,4,6,8,7,6,2,0
3,5,1,0,3,3,1,2,0
4,4,21,2,3,2,2,0,0
6,9,19,20,8,7,7,4,0
3,5,5,7,7,6,4,0,0
3,11,10,3,7,6,7,2,0
4,5,1,2,5,4,4,15,0
5,24,9,8,10,9,6,23,1
1,1,1,2,1,1,1,2,0
1,2,1,2,13,12,8,54,0
2,5,15,2,7,6,3,11,0
3,7,4,2,6,5,4,17,0
3,16,12,5,13,12,5,29,0
1,1,1,2,1,1,0,2,0
3,21,34,11,15,14,10,14,0
1,3,8,4,3,2,5,25,0
4,9,2,2,5,5,6,6,0
5,7,1,2,6,5,5,16,0
2,0,1,2,0,0,1,0,0
1,1,3,2,5,4,6,7,0
1,4,6,2,10,9,3,0,0
1,1,4,3,2,2,4,4,0
1,1,4,2,3,2,2,11,0
1,4,4,3,5,4,5,8,0
5,5,1,2,3,2,2,19,0
2,4,4,2,11,10,7,10,0
2,3,18,3,5,4,3,29,0
4,5,1,2,5,4,3,6,0
1,2,1,2,3,2,3,8,0
3,5,21,4,8,7,7,55,0
1,2,3,3,3,2,4,10,0
5,8,7,2,8,7,4,13,0
3,3,3,5,4,4,5,8,0
4,2,2,2,5,4,4,20,0
4,4,14,3,3,2,2,9,0
4,13,9,4,4,3,5,0,0
6,8,10,2,7,6,5,13,0
6,7,6,5,5,4,5,6,0
5,7,1,2,5,4,7,19,0
5,5,8,3,5,4,6,21,0
4,6,3,2,5,4,1,16,0
2,3,12,2,4,3,3,41,0
2,3,1,2,4,3,2,4,0
